location,model,horizon,target_date,metric,value
OK,WIS_Weighted_Ensemble,1,2023-12-16,dev,256.0
OK,WIS_Weighted_Ensemble,1,2023-12-16,wis,17.551304347826086
OK,WIS_Weighted_Ensemble,1,2023-12-23,dev,2809.0
OK,WIS_Weighted_Ensemble,1,2023-12-23,wis,31.543913043478263
OK,WIS_Weighted_Ensemble,1,2023-12-30,dev,1156.0
OK,WIS_Weighted_Ensemble,1,2023-12-30,wis,24.98913043478261
OK,WIS_Weighted_Ensemble,1,2024-01-06,dev,49.0
OK,WIS_Weighted_Ensemble,1,2024-01-06,wis,21.22782608695652
OK,WIS_Weighted_Ensemble,1,2024-01-13,dev,16384.0
OK,WIS_Weighted_Ensemble,1,2024-01-13,wis,75.23869565217392
OK,WIS_Weighted_Ensemble,1,2024-01-20,dev,1369.0
OK,WIS_Weighted_Ensemble,1,2024-01-20,wis,34.02782608695652
OK,WIS_Weighted_Ensemble,1,2024-01-27,dev,1521.0
OK,WIS_Weighted_Ensemble,1,2024-01-27,wis,33.533043478260865
OK,WIS_Weighted_Ensemble,1,2024-02-03,dev,13689.0
OK,WIS_Weighted_Ensemble,1,2024-02-03,wis,66.06173913043479
OK,WIS_Weighted_Ensemble,1,2024-02-10,dev,20736.0
OK,WIS_Weighted_Ensemble,1,2024-02-10,wis,79.54695652173913
OK,WIS_Weighted_Ensemble,1,2024-02-17,dev,2916.0
OK,WIS_Weighted_Ensemble,1,2024-02-17,wis,45.22695652173913
OK,WIS_Weighted_Ensemble,1,2024-02-24,dev,6400.0
OK,WIS_Weighted_Ensemble,1,2024-02-24,wis,53.88434782608695
OK,WIS_Weighted_Ensemble,1,2024-03-02,dev,77841.0
OK,WIS_Weighted_Ensemble,1,2024-03-02,wis,206.30043478260868
OK,WIS_Weighted_Ensemble,1,2024-03-09,dev,8100.0
OK,WIS_Weighted_Ensemble,1,2024-03-09,wis,53.70652173913044
OK,WIS_Weighted_Ensemble,1,2024-03-16,dev,7569.0
OK,WIS_Weighted_Ensemble,1,2024-03-16,wis,46.28913043478261
OK,WIS_Weighted_Ensemble,1,2024-03-23,dev,3364.0
OK,WIS_Weighted_Ensemble,1,2024-03-23,wis,33.073913043478264
OK,WIS_Weighted_Ensemble,1,2024-03-30,dev,169.0
OK,WIS_Weighted_Ensemble,1,2024-03-30,wis,18.19043478260869
OK,WIS_Weighted_Ensemble,1,2024-04-06,dev,576.0
OK,WIS_Weighted_Ensemble,1,2024-04-06,wis,17.785652173913043
OK,WIS_Weighted_Ensemble,1,2024-04-13,dev,196.0
OK,WIS_Weighted_Ensemble,1,2024-04-13,wis,15.890869565217391
OK,WIS_Weighted_Ensemble,1,2024-04-20,dev,16.0
OK,WIS_Weighted_Ensemble,1,2024-04-20,wis,11.95826086956522
OK,WIS_Weighted_Ensemble,2,2023-10-21,dev,1521.0
OK,WIS_Weighted_Ensemble,2,2023-10-21,wis,24.30869565217392
OK,WIS_Weighted_Ensemble,2,2023-10-28,dev,2116.0
OK,WIS_Weighted_Ensemble,2,2023-10-28,wis,27.713478260869568
OK,WIS_Weighted_Ensemble,2,2023-11-04,dev,4096.0
OK,WIS_Weighted_Ensemble,2,2023-11-04,wis,37.50826086956521
OK,WIS_Weighted_Ensemble,2,2023-11-11,dev,5625.0
OK,WIS_Weighted_Ensemble,2,2023-11-11,wis,52.940000000000005
OK,WIS_Weighted_Ensemble,2,2023-11-18,dev,484.0
OK,WIS_Weighted_Ensemble,2,2023-11-18,wis,16.722608695652173
OK,WIS_Weighted_Ensemble,2,2023-11-25,dev,256.0
OK,WIS_Weighted_Ensemble,2,2023-11-25,wis,10.983913043478262
OK,WIS_Weighted_Ensemble,2,2023-12-02,dev,324.0
OK,WIS_Weighted_Ensemble,2,2023-12-02,wis,12.070869565217391
OK,WIS_Weighted_Ensemble,2,2023-12-09,dev,529.0
OK,WIS_Weighted_Ensemble,2,2023-12-09,wis,18.054782608695653
OK,WIS_Weighted_Ensemble,2,2023-12-16,dev,961.0
OK,WIS_Weighted_Ensemble,2,2023-12-16,wis,24.05565217391304
OK,WIS_Weighted_Ensemble,2,2023-12-23,dev,4.0
OK,WIS_Weighted_Ensemble,2,2023-12-23,wis,21.605217391304347
OK,WIS_Weighted_Ensemble,2,2023-12-30,dev,1600.0
OK,WIS_Weighted_Ensemble,2,2023-12-30,wis,33.32521739130435
OK,WIS_Weighted_Ensemble,2,2024-01-06,dev,196.0
OK,WIS_Weighted_Ensemble,2,2024-01-06,wis,25.077391304347824
OK,WIS_Weighted_Ensemble,2,2024-01-13,dev,4.0
OK,WIS_Weighted_Ensemble,2,2024-01-13,wis,29.010869565217387
OK,WIS_Weighted_Ensemble,2,2024-01-20,dev,25281.0
OK,WIS_Weighted_Ensemble,2,2024-01-20,wis,93.92260869565216
OK,WIS_Weighted_Ensemble,2,2024-01-27,dev,529.0
OK,WIS_Weighted_Ensemble,2,2024-01-27,wis,40.78913043478261
OK,WIS_Weighted_Ensemble,2,2024-02-03,dev,3721.0
OK,WIS_Weighted_Ensemble,2,2024-02-03,wis,46.09043478260869
OK,WIS_Weighted_Ensemble,2,2024-02-10,dev,66049.0
OK,WIS_Weighted_Ensemble,2,2024-02-10,wis,159.26869565217393
OK,WIS_Weighted_Ensemble,2,2024-02-17,dev,42025.0
OK,WIS_Weighted_Ensemble,2,2024-02-17,wis,120.0608695652174
OK,WIS_Weighted_Ensemble,2,2024-02-24,dev,2304.0
OK,WIS_Weighted_Ensemble,2,2024-02-24,wis,46.09
OK,WIS_Weighted_Ensemble,2,2024-03-02,dev,51529.0
OK,WIS_Weighted_Ensemble,2,2024-03-02,wis,141.84130434782608
OK,WIS_Weighted_Ensemble,2,2024-03-09,dev,53824.0
OK,WIS_Weighted_Ensemble,2,2024-03-09,wis,154.65
OK,WIS_Weighted_Ensemble,2,2024-03-16,dev,11881.0
OK,WIS_Weighted_Ensemble,2,2024-03-16,wis,69.57869565217392
OK,WIS_Weighted_Ensemble,2,2024-03-23,dev,2809.0
OK,WIS_Weighted_Ensemble,2,2024-03-23,wis,30.82521739130435
OK,WIS_Weighted_Ensemble,2,2024-03-30,dev,529.0
OK,WIS_Weighted_Ensemble,2,2024-03-30,wis,21.84173913043478
OK,WIS_Weighted_Ensemble,2,2024-04-06,dev,3249.0
OK,WIS_Weighted_Ensemble,2,2024-04-06,wis,27.23608695652174
OK,WIS_Weighted_Ensemble,2,2024-04-13,dev,400.0
OK,WIS_Weighted_Ensemble,2,2024-04-13,wis,15.729130434782608
OK,WIS_Weighted_Ensemble,2,2024-04-20,dev,16.0
OK,WIS_Weighted_Ensemble,2,2024-04-20,wis,14.723913043478262
OK,WIS_Weighted_Ensemble,3,2023-10-28,dev,6084.0
OK,WIS_Weighted_Ensemble,3,2023-10-28,wis,46.85782608695652
OK,WIS_Weighted_Ensemble,3,2023-11-04,dev,5476.0
OK,WIS_Weighted_Ensemble,3,2023-11-04,wis,45.037826086956514
OK,WIS_Weighted_Ensemble,3,2023-11-11,dev,4761.0
OK,WIS_Weighted_Ensemble,3,2023-11-11,wis,41.27304347826087
OK,WIS_Weighted_Ensemble,3,2023-11-18,dev,5476.0
OK,WIS_Weighted_Ensemble,3,2023-11-18,wis,46.01173913043478
OK,WIS_Weighted_Ensemble,3,2023-11-25,dev,81.0
OK,WIS_Weighted_Ensemble,3,2023-11-25,wis,13.825217391304346
OK,WIS_Weighted_Ensemble,3,2023-12-02,dev,576.0
OK,WIS_Weighted_Ensemble,3,2023-12-02,wis,15.267826086956523
OK,WIS_Weighted_Ensemble,3,2023-12-09,dev,2209.0
OK,WIS_Weighted_Ensemble,3,2023-12-09,wis,25.79478260869565
OK,WIS_Weighted_Ensemble,3,2023-12-16,dev,49.0
OK,WIS_Weighted_Ensemble,3,2023-12-16,wis,16.56304347826087
OK,WIS_Weighted_Ensemble,3,2023-12-23,dev,16.0
OK,WIS_Weighted_Ensemble,3,2023-12-23,wis,22.692173913043483
OK,WIS_Weighted_Ensemble,3,2023-12-30,dev,1024.0
OK,WIS_Weighted_Ensemble,3,2023-12-30,wis,29.06043478260869
OK,WIS_Weighted_Ensemble,3,2024-01-06,dev,4624.0
OK,WIS_Weighted_Ensemble,3,2024-01-06,wis,47.42304347826087
OK,WIS_Weighted_Ensemble,3,2024-01-13,dev,121.0
OK,WIS_Weighted_Ensemble,3,2024-01-13,wis,32.73173913043478
OK,WIS_Weighted_Ensemble,3,2024-01-20,dev,9.0
OK,WIS_Weighted_Ensemble,3,2024-01-20,wis,39.67304347826087
OK,WIS_Weighted_Ensemble,3,2024-01-27,dev,23409.0
OK,WIS_Weighted_Ensemble,3,2024-01-27,wis,92.2408695652174
OK,WIS_Weighted_Ensemble,3,2024-02-03,dev,3249.0
OK,WIS_Weighted_Ensemble,3,2024-02-03,wis,50.15391304347826
OK,WIS_Weighted_Ensemble,3,2024-02-10,dev,30276.0
OK,WIS_Weighted_Ensemble,3,2024-02-10,wis,95.29695652173912
OK,WIS_Weighted_Ensemble,3,2024-02-17,dev,37249.0
OK,WIS_Weighted_Ensemble,3,2024-02-17,wis,106.55608695652174
OK,WIS_Weighted_Ensemble,3,2024-02-24,dev,46656.0
OK,WIS_Weighted_Ensemble,3,2024-02-24,wis,125.0595652173913
OK,WIS_Weighted_Ensemble,3,2024-03-02,dev,7921.0
OK,WIS_Weighted_Ensemble,3,2024-03-02,wis,56.27652173913043
OK,WIS_Weighted_Ensemble,3,2024-03-09,dev,19881.0
OK,WIS_Weighted_Ensemble,3,2024-03-09,wis,87.99695652173914
OK,WIS_Weighted_Ensemble,3,2024-03-16,dev,38416.0
OK,WIS_Weighted_Ensemble,3,2024-03-16,wis,125.05913043478262
OK,WIS_Weighted_Ensemble,3,2024-03-23,dev,8836.0
OK,WIS_Weighted_Ensemble,3,2024-03-23,wis,60.38304347826087
OK,WIS_Weighted_Ensemble,3,2024-03-30,dev,144.0
OK,WIS_Weighted_Ensemble,3,2024-03-30,wis,23.796956521739126
OK,WIS_Weighted_Ensemble,3,2024-04-06,dev,1296.0
OK,WIS_Weighted_Ensemble,3,2024-04-06,wis,25.21434782608696
OK,WIS_Weighted_Ensemble,3,2024-04-13,dev,1444.0
OK,WIS_Weighted_Ensemble,3,2024-04-13,wis,21.07086956521739
OK,WIS_Weighted_Ensemble,3,2024-04-20,dev,289.0
OK,WIS_Weighted_Ensemble,3,2024-04-20,wis,13.335217391304347
OR,WIS_Weighted_Ensemble,0,2023-10-07,dev,100.0
OR,WIS_Weighted_Ensemble,0,2023-10-07,wis,6.421739130434782
OR,WIS_Weighted_Ensemble,0,2023-10-14,dev,16.0
OR,WIS_Weighted_Ensemble,0,2023-10-14,wis,1.9926086956521736
OR,WIS_Weighted_Ensemble,0,2023-10-21,dev,9.0
OR,WIS_Weighted_Ensemble,0,2023-10-21,wis,2.039130434782609
OR,WIS_Weighted_Ensemble,0,2023-10-28,dev,36.0
OR,WIS_Weighted_Ensemble,0,2023-10-28,wis,3.5065217391304344
OR,WIS_Weighted_Ensemble,0,2023-11-04,dev,64.0
OR,WIS_Weighted_Ensemble,0,2023-11-04,wis,5.456956521739131
OR,WIS_Weighted_Ensemble,0,2023-11-11,dev,121.0
OR,WIS_Weighted_Ensemble,0,2023-11-11,wis,6.936521739130434
OR,WIS_Weighted_Ensemble,0,2023-11-18,dev,4.0
OR,WIS_Weighted_Ensemble,0,2023-11-18,wis,3.4778260869565223
OR,WIS_Weighted_Ensemble,0,2023-11-25,dev,9.0
OR,WIS_Weighted_Ensemble,0,2023-11-25,wis,5.076521739130435
OR,WIS_Weighted_Ensemble,0,2023-12-02,dev,64.0
OR,WIS_Weighted_Ensemble,0,2023-12-02,wis,5.914347826086956
OR,WIS_Weighted_Ensemble,0,2023-12-09,dev,49.0
OR,WIS_Weighted_Ensemble,0,2023-12-09,wis,5.349130434782608
OR,WIS_Weighted_Ensemble,0,2023-12-16,dev,1.0
OR,WIS_Weighted_Ensemble,0,2023-12-16,wis,5.921304347826087
OR,WIS_Weighted_Ensemble,0,2023-12-23,dev,196.0
OR,WIS_Weighted_Ensemble,0,2023-12-23,wis,9.997826086956522
OR,WIS_Weighted_Ensemble,0,2023-12-30,dev,676.0
OR,WIS_Weighted_Ensemble,0,2023-12-30,wis,14.924347826086956
OR,WIS_Weighted_Ensemble,0,2024-01-06,dev,1444.0
OR,WIS_Weighted_Ensemble,0,2024-01-06,wis,23.119565217391305
OR,WIS_Weighted_Ensemble,0,2024-01-13,dev,324.0
OR,WIS_Weighted_Ensemble,0,2024-01-13,wis,14.987391304347826
OR,WIS_Weighted_Ensemble,0,2024-01-20,dev,400.0
OR,WIS_Weighted_Ensemble,0,2024-01-20,wis,14.67304347826087
OR,WIS_Weighted_Ensemble,0,2024-01-27,dev,361.0
OR,WIS_Weighted_Ensemble,0,2024-01-27,wis,14.940434782608696
OR,WIS_Weighted_Ensemble,0,2024-02-03,dev,81.0
OR,WIS_Weighted_Ensemble,0,2024-02-03,wis,11.117391304347825
OR,WIS_Weighted_Ensemble,0,2024-02-10,dev,225.0
OR,WIS_Weighted_Ensemble,0,2024-02-10,wis,11.977391304347824
OR,WIS_Weighted_Ensemble,0,2024-02-17,dev,9.0
OR,WIS_Weighted_Ensemble,0,2024-02-17,wis,9.574347826086957
OR,WIS_Weighted_Ensemble,0,2024-02-24,dev,4.0
OR,WIS_Weighted_Ensemble,0,2024-02-24,wis,7.234347826086958
OR,WIS_Weighted_Ensemble,0,2024-03-02,dev,361.0
OR,WIS_Weighted_Ensemble,0,2024-03-02,wis,11.331304347826087
OR,WIS_Weighted_Ensemble,0,2024-03-09,dev,100.0
OR,WIS_Weighted_Ensemble,0,2024-03-09,wis,10.16391304347826
OR,WIS_Weighted_Ensemble,0,2024-03-16,dev,25.0
OR,WIS_Weighted_Ensemble,0,2024-03-16,wis,7.245652173913045
OR,WIS_Weighted_Ensemble,0,2024-03-23,dev,25.0
OR,WIS_Weighted_Ensemble,0,2024-03-23,wis,6.9286956521739125
OR,WIS_Weighted_Ensemble,0,2024-03-30,dev,1156.0
OR,WIS_Weighted_Ensemble,0,2024-03-30,wis,21.68695652173913
OR,WIS_Weighted_Ensemble,0,2024-04-06,dev,81.0
OR,WIS_Weighted_Ensemble,0,2024-04-06,wis,9.233913043478262
OR,WIS_Weighted_Ensemble,0,2024-04-13,dev,289.0
OR,WIS_Weighted_Ensemble,0,2024-04-13,wis,11.345652173913043
OR,WIS_Weighted_Ensemble,0,2024-04-20,dev,144.0
OR,WIS_Weighted_Ensemble,0,2024-04-20,wis,8.295652173913043
OR,WIS_Weighted_Ensemble,1,2023-10-14,dev,289.0
OR,WIS_Weighted_Ensemble,1,2023-10-14,wis,10.57521739130435
OR,WIS_Weighted_Ensemble,1,2023-10-21,dev,121.0
OR,WIS_Weighted_Ensemble,1,2023-10-21,wis,7.541739130434783
OR,WIS_Weighted_Ensemble,1,2023-10-28,dev,100.0
OR,WIS_Weighted_Ensemble,1,2023-10-28,wis,5.286956521739131
OR,WIS_Weighted_Ensemble,1,2023-11-04,dev,1.0
OR,WIS_Weighted_Ensemble,1,2023-11-04,wis,2.531304347826087
OR,WIS_Weighted_Ensemble,1,2023-11-11,dev,256.0
OR,WIS_Weighted_Ensemble,1,2023-11-11,wis,10.723913043478262
OR,WIS_Weighted_Ensemble,1,2023-11-18,dev,225.0
OR,WIS_Weighted_Ensemble,1,2023-11-18,wis,10.330434782608696
OR,WIS_Weighted_Ensemble,1,2023-11-25,dev,0.0
OR,WIS_Weighted_Ensemble,1,2023-11-25,wis,4.17
OR,WIS_Weighted_Ensemble,1,2023-12-02,dev,144.0
OR,WIS_Weighted_Ensemble,1,2023-12-02,wis,9.228695652173911
OR,WIS_Weighted_Ensemble,1,2023-12-09,dev,0.0
OR,WIS_Weighted_Ensemble,1,2023-12-09,wis,6.897391304347826
OR,WIS_Weighted_Ensemble,1,2023-12-16,dev,225.0
OR,WIS_Weighted_Ensemble,1,2023-12-16,wis,9.606521739130436
OR,WIS_Weighted_Ensemble,1,2023-12-23,dev,529.0
OR,WIS_Weighted_Ensemble,1,2023-12-23,wis,13.731739130434782
OR,WIS_Weighted_Ensemble,1,2023-12-30,dev,1681.0
OR,WIS_Weighted_Ensemble,1,2023-12-30,wis,22.703478260869566
OR,WIS_Weighted_Ensemble,1,2024-01-06,dev,3364.0
OR,WIS_Weighted_Ensemble,1,2024-01-06,wis,33.14434782608696
OR,WIS_Weighted_Ensemble,1,2024-01-13,dev,100.0
OR,WIS_Weighted_Ensemble,1,2024-01-13,wis,15.68695652173913
OR,WIS_Weighted_Ensemble,1,2024-01-20,dev,3721.0
OR,WIS_Weighted_Ensemble,1,2024-01-20,wis,36.41695652173913
OR,WIS_Weighted_Ensemble,1,2024-01-27,dev,4225.0
OR,WIS_Weighted_Ensemble,1,2024-01-27,wis,38.01478260869565
OR,WIS_Weighted_Ensemble,1,2024-02-03,dev,1.0
OR,WIS_Weighted_Ensemble,1,2024-02-03,wis,13.74304347826087
OR,WIS_Weighted_Ensemble,1,2024-02-10,dev,324.0
OR,WIS_Weighted_Ensemble,1,2024-02-10,wis,15.539565217391305
OR,WIS_Weighted_Ensemble,1,2024-02-17,dev,144.0
OR,WIS_Weighted_Ensemble,1,2024-02-17,wis,13.18086956521739
OR,WIS_Weighted_Ensemble,1,2024-02-24,dev,16.0
OR,WIS_Weighted_Ensemble,1,2024-02-24,wis,11.411304347826086
OR,WIS_Weighted_Ensemble,1,2024-03-02,dev,441.0
OR,WIS_Weighted_Ensemble,1,2024-03-02,wis,13.05913043478261
OR,WIS_Weighted_Ensemble,1,2024-03-09,dev,169.0
OR,WIS_Weighted_Ensemble,1,2024-03-09,wis,9.715217391304348
OR,WIS_Weighted_Ensemble,1,2024-03-16,dev,25.0
OR,WIS_Weighted_Ensemble,1,2024-03-16,wis,11.01608695652174
OR,WIS_Weighted_Ensemble,1,2024-03-23,dev,256.0
OR,WIS_Weighted_Ensemble,1,2024-03-23,wis,13.058695652173911
OR,WIS_Weighted_Ensemble,1,2024-03-30,dev,900.0
OR,WIS_Weighted_Ensemble,1,2024-03-30,wis,16.61391304347826
OR,WIS_Weighted_Ensemble,1,2024-04-06,dev,169.0
OR,WIS_Weighted_Ensemble,1,2024-04-06,wis,8.187391304347827
OR,WIS_Weighted_Ensemble,1,2024-04-13,dev,841.0
OR,WIS_Weighted_Ensemble,1,2024-04-13,wis,17.434782608695656
OR,WIS_Weighted_Ensemble,1,2024-04-20,dev,841.0
OR,WIS_Weighted_Ensemble,1,2024-04-20,wis,18.108260869565218
OR,WIS_Weighted_Ensemble,2,2023-10-21,dev,729.0
OR,WIS_Weighted_Ensemble,2,2023-10-21,wis,16.056521739130435
OR,WIS_Weighted_Ensemble,2,2023-10-28,dev,144.0
OR,WIS_Weighted_Ensemble,2,2023-10-28,wis,8.986086956521739
OR,WIS_Weighted_Ensemble,2,2023-11-04,dev,225.0
OR,WIS_Weighted_Ensemble,2,2023-11-04,wis,10.687826086956523
OR,WIS_Weighted_Ensemble,2,2023-11-11,dev,4.0
OR,WIS_Weighted_Ensemble,2,2023-11-11,wis,3.070434782608696
OR,WIS_Weighted_Ensemble,2,2023-11-18,dev,121.0
OR,WIS_Weighted_Ensemble,2,2023-11-18,wis,9.06086956521739
OR,WIS_Weighted_Ensemble,2,2023-11-25,dev,64.0
OR,WIS_Weighted_Ensemble,2,2023-11-25,wis,8.514782608695652
OR,WIS_Weighted_Ensemble,2,2023-12-02,dev,196.0
OR,WIS_Weighted_Ensemble,2,2023-12-02,wis,10.55782608695652
OR,WIS_Weighted_Ensemble,2,2023-12-09,dev,1.0
OR,WIS_Weighted_Ensemble,2,2023-12-09,wis,8.981739130434784
OR,WIS_Weighted_Ensemble,2,2023-12-16,dev,1.0
OR,WIS_Weighted_Ensemble,2,2023-12-16,wis,10.885217391304348
OR,WIS_Weighted_Ensemble,2,2023-12-23,dev,961.0
OR,WIS_Weighted_Ensemble,2,2023-12-23,wis,18.785652173913043
OR,WIS_Weighted_Ensemble,2,2023-12-30,dev,3721.0
OR,WIS_Weighted_Ensemble,2,2023-12-30,wis,34.30521739130435
OR,WIS_Weighted_Ensemble,2,2024-01-06,dev,7921.0
OR,WIS_Weighted_Ensemble,2,2024-01-06,wis,48.55304347826087
OR,WIS_Weighted_Ensemble,2,2024-01-13,dev,324.0
OR,WIS_Weighted_Ensemble,2,2024-01-13,wis,22.426086956521736
OR,WIS_Weighted_Ensemble,2,2024-01-20,dev,2704.0
OR,WIS_Weighted_Ensemble,2,2024-01-20,wis,33.45913043478261
OR,WIS_Weighted_Ensemble,2,2024-01-27,dev,9025.0
OR,WIS_Weighted_Ensemble,2,2024-01-27,wis,57.00565217391305
OR,WIS_Weighted_Ensemble,2,2024-02-03,dev,2304.0
OR,WIS_Weighted_Ensemble,2,2024-02-03,wis,28.545652173913048
OR,WIS_Weighted_Ensemble,2,2024-02-10,dev,4.0
OR,WIS_Weighted_Ensemble,2,2024-02-10,wis,14.125652173913045
OR,WIS_Weighted_Ensemble,2,2024-02-17,dev,100.0
OR,WIS_Weighted_Ensemble,2,2024-02-17,wis,15.3695652173913
OR,WIS_Weighted_Ensemble,2,2024-02-24,dev,16.0
OR,WIS_Weighted_Ensemble,2,2024-02-24,wis,13.26695652173913
OR,WIS_Weighted_Ensemble,2,2024-03-02,dev,256.0
OR,WIS_Weighted_Ensemble,2,2024-03-02,wis,14.289565217391305
OR,WIS_Weighted_Ensemble,2,2024-03-09,dev,169.0
OR,WIS_Weighted_Ensemble,2,2024-03-09,wis,11.407391304347826
OR,WIS_Weighted_Ensemble,2,2024-03-16,dev,225.0
OR,WIS_Weighted_Ensemble,2,2024-03-16,wis,10.932173913043478
OR,WIS_Weighted_Ensemble,2,2024-03-23,dev,196.0
OR,WIS_Weighted_Ensemble,2,2024-03-23,wis,11.51782608695652
OR,WIS_Weighted_Ensemble,2,2024-03-30,dev,256.0
OR,WIS_Weighted_Ensemble,2,2024-03-30,wis,12.518260869565216
OR,WIS_Weighted_Ensemble,2,2024-04-06,dev,1.0
OR,WIS_Weighted_Ensemble,2,2024-04-06,wis,8.267826086956523
OR,WIS_Weighted_Ensemble,2,2024-04-13,dev,121.0
OR,WIS_Weighted_Ensemble,2,2024-04-13,wis,9.183043478260869
OR,WIS_Weighted_Ensemble,2,2024-04-20,dev,1936.0
OR,WIS_Weighted_Ensemble,2,2024-04-20,wis,28.19086956521739
OR,WIS_Weighted_Ensemble,3,2023-10-28,dev,625.0
OR,WIS_Weighted_Ensemble,3,2023-10-28,wis,16.272608695652174
OR,WIS_Weighted_Ensemble,3,2023-11-04,dev,729.0
OR,WIS_Weighted_Ensemble,3,2023-11-04,wis,17.205652173913045
OR,WIS_Weighted_Ensemble,3,2023-11-11,dev,576.0
OR,WIS_Weighted_Ensemble,3,2023-11-11,wis,15.52608695652174
OR,WIS_Weighted_Ensemble,3,2023-11-18,dev,729.0
OR,WIS_Weighted_Ensemble,3,2023-11-18,wis,17.010434782608694
OR,WIS_Weighted_Ensemble,3,2023-11-25,dev,196.0
OR,WIS_Weighted_Ensemble,3,2023-11-25,wis,11.949565217391308
OR,WIS_Weighted_Ensemble,3,2023-12-02,dev,25.0
OR,WIS_Weighted_Ensemble,3,2023-12-02,wis,9.64391304347826
OR,WIS_Weighted_Ensemble,3,2023-12-09,dev,4.0
OR,WIS_Weighted_Ensemble,3,2023-12-09,wis,8.685217391304347
OR,WIS_Weighted_Ensemble,3,2023-12-16,dev,64.0
OR,WIS_Weighted_Ensemble,3,2023-12-16,wis,15.495652173913046
OR,WIS_Weighted_Ensemble,3,2023-12-23,dev,625.0
OR,WIS_Weighted_Ensemble,3,2023-12-23,wis,19.554782608695653
OR,WIS_Weighted_Ensemble,3,2023-12-30,dev,3600.0
OR,WIS_Weighted_Ensemble,3,2023-12-30,wis,34.099130434782616
OR,WIS_Weighted_Ensemble,3,2024-01-06,dev,12321.0
OR,WIS_Weighted_Ensemble,3,2024-01-06,wis,65.13913043478261
OR,WIS_Weighted_Ensemble,3,2024-01-13,dev,2304.0
OR,WIS_Weighted_Ensemble,3,2024-01-13,wis,31.901739130434784
OR,WIS_Weighted_Ensemble,3,2024-01-20,dev,729.0
OR,WIS_Weighted_Ensemble,3,2024-01-20,wis,31.485217391304342
OR,WIS_Weighted_Ensemble,3,2024-01-27,dev,8281.0
OR,WIS_Weighted_Ensemble,3,2024-01-27,wis,55.15521739130435
OR,WIS_Weighted_Ensemble,3,2024-02-03,dev,3481.0
OR,WIS_Weighted_Ensemble,3,2024-02-03,wis,36.22565217391305
OR,WIS_Weighted_Ensemble,3,2024-02-10,dev,784.0
OR,WIS_Weighted_Ensemble,3,2024-02-10,wis,21.14608695652174
OR,WIS_Weighted_Ensemble,3,2024-02-17,dev,100.0
OR,WIS_Weighted_Ensemble,3,2024-02-17,wis,14.104347826086956
OR,WIS_Weighted_Ensemble,3,2024-02-24,dev,25.0
OR,WIS_Weighted_Ensemble,3,2024-02-24,wis,12.88608695652174
OR,WIS_Weighted_Ensemble,3,2024-03-02,dev,529.0
OR,WIS_Weighted_Ensemble,3,2024-03-02,wis,16.73478260869565
OR,WIS_Weighted_Ensemble,3,2024-03-09,dev,4.0
OR,WIS_Weighted_Ensemble,3,2024-03-09,wis,12.712173913043475
OR,WIS_Weighted_Ensemble,3,2024-03-16,dev,361.0
OR,WIS_Weighted_Ensemble,3,2024-03-16,wis,12.364782608695652
OR,WIS_Weighted_Ensemble,3,2024-03-23,dev,49.0
OR,WIS_Weighted_Ensemble,3,2024-03-23,wis,9.449130434782608
OR,WIS_Weighted_Ensemble,3,2024-03-30,dev,576.0
OR,WIS_Weighted_Ensemble,3,2024-03-30,wis,15.160434782608698
OR,WIS_Weighted_Ensemble,3,2024-04-06,dev,225.0
OR,WIS_Weighted_Ensemble,3,2024-04-06,wis,10.71304347826087
OR,WIS_Weighted_Ensemble,3,2024-04-13,dev,529.0
OR,WIS_Weighted_Ensemble,3,2024-04-13,wis,14.830434782608696
OR,WIS_Weighted_Ensemble,3,2024-04-20,dev,961.0
OR,WIS_Weighted_Ensemble,3,2024-04-20,wis,19.547826086956523
PA,WIS_Weighted_Ensemble,0,2023-10-07,dev,16.0
PA,WIS_Weighted_Ensemble,0,2023-10-07,wis,12.069130434782608
PA,WIS_Weighted_Ensemble,0,2023-10-14,dev,1024.0
PA,WIS_Weighted_Ensemble,0,2023-10-14,wis,18.995217391304347
PA,WIS_Weighted_Ensemble,0,2023-10-21,dev,0.0
PA,WIS_Weighted_Ensemble,0,2023-10-21,wis,9.510000000000002
PA,WIS_Weighted_Ensemble,0,2023-10-28,dev,25.0
PA,WIS_Weighted_Ensemble,0,2023-10-28,wis,9.314782608695651
PA,WIS_Weighted_Ensemble,0,2023-11-04,dev,441.0
PA,WIS_Weighted_Ensemble,0,2023-11-04,wis,14.342173913043478
PA,WIS_Weighted_Ensemble,0,2023-11-11,dev,196.0
PA,WIS_Weighted_Ensemble,0,2023-11-11,wis,10.764782608695652
PA,WIS_Weighted_Ensemble,0,2023-11-18,dev,1369.0
PA,WIS_Weighted_Ensemble,0,2023-11-18,wis,20.226956521739133
PA,WIS_Weighted_Ensemble,0,2023-11-25,dev,169.0
PA,WIS_Weighted_Ensemble,0,2023-11-25,wis,19.26695652173913
PA,WIS_Weighted_Ensemble,0,2023-12-02,dev,9.0
PA,WIS_Weighted_Ensemble,0,2023-12-02,wis,15.87347826086956
PA,WIS_Weighted_Ensemble,0,2023-12-09,dev,3844.0
PA,WIS_Weighted_Ensemble,0,2023-12-09,wis,35.1604347826087
PA,WIS_Weighted_Ensemble,0,2023-12-16,dev,100.0
PA,WIS_Weighted_Ensemble,0,2023-12-16,wis,24.643043478260868
