AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,PR,VI,US
0.006852381,0,0.004491837,0.0063,0.004342857,0.003471032,0.003895238,0.004804762,0.00432381,0.009468027,0.007719048,0,0.002850595,0.003601191,0.003783333,0.002873016,0.004056548,0.004686905,0.008912698,0.002152381,0.002567399,0.003038095,0.00359,0.002685714,0.004166667,0.003951852,0.002629524,0.006503572,0.001952976,0.003351191,0.005366667,0.003610119,0.00432381,0.002995238,0.002280272,0.001819841,0.007261905,0.004700952,0.003133333,0.004276191,0.007161905,0.002530476,0.005507143,0.006577444,0.003661111,0.002380952,0.004707619,0.003536735,0.003811905,0.002411905,0.003072222,0,0,0.004247967
0.007301191,0,0.004368027,0.007011905,0.004168132,0.003234524,0.003714286,0.004657143,0.004238095,0.009190476,0.008090476,0,0.002795238,0.003988095,0.004145238,0.002820635,0.003731548,0.005032143,0.009530159,0.002395238,0.002587912,0.002763946,0.003269524,0.002709524,0.004,0.003822222,0.002569524,0.0067,0.001697024,0.003535714,0.005433333,0.003630357,0.004238095,0.002909524,0.002352381,0.001659524,0.007811905,0.00504381,0.003169841,0.004104762,0.007404762,0.002280952,0.00595,0.007054887,0.003272222,0.002369048,0.004770476,0.003695238,0.003880952,0.002366667,0.002842064,0,0,0.004292015
0.007809524,0,0.004065306,0.006451191,0.00450989,0.00318373,0.004047619,0.005085714,0.004719048,0.009572109,0.008445238,0,0.002986905,0.003616667,0.003869048,0.002653968,0.003272619,0.004945238,0.009453968,0.002298413,0.002968865,0.002912245,0.003660476,0.002833333,0.004404762,0.003508995,0.002894286,0.007239286,0.002129762,0.003560714,0.004366667,0.003802976,0.004719048,0.003157143,0.002393197,0.001774603,0.00822381,0.00428,0.003533333,0.004361905,0.007883333,0.002682857,0.006216667,0.006225815,0.003400794,0.002583333,0.005179048,0.003742857,0.004147619,0.002290476,0.00300873,0,0,0.004389248
0.006936905,0,0.00404966,0.005528571,0.004632601,0.003440079,0.003833333,0.0047,0.004142857,0.010095238,0.008001191,0,0.003097024,0.003394048,0.003535714,0.003034127,0.003869048,0.004164286,0.008744445,0.002384127,0.003042491,0.003262585,0.00382381,0.002790476,0.004066667,0.003561376,0.002678095,0.006375,0.002141667,0.003127381,0.004615873,0.003896429,0.004142857,0.003059524,0.002392517,0.001898413,0.007085714,0.004099048,0.003057143,0.004190476,0.007126191,0.002828571,0.005034524,0.005853634,0.003697619,0.002485714,0.004413333,0.003695238,0.003488095,0.002412698,0.003281746,0,0,0.004187922
0.006771429,0,0.004076191,0.006015476,0.004503297,0.003625,0.003933333,0.0049,0.0044,0.010119728,0.007770238,0,0.003017857,0.003842857,0.003857143,0.00338254,0.004229167,0.004547619,0.008569841,0.002228571,0.003101099,0.003584354,0.003759524,0.002790476,0.004240476,0.003596825,0.002790476,0.006229762,0.002394643,0.003338095,0.0049,0.003813691,0.0044,0.0031,0.002676871,0.002251587,0.007042857,0.004775238,0.003273016,0.004285714,0.006992857,0.00308381,0.005297619,0.0060198,0.003785714,0.002585714,0.004545714,0.003676191,0.003728571,0.002748413,0.003398016,0,0,0.004326478
0.007046429,0,0.004130612,0.006284524,0.004567033,0.003725794,0.004061905,0.005004762,0.004609524,0.010346939,0.007842857,0,0.003097024,0.003958333,0.004021429,0.003520635,0.004732143,0.004653571,0.00871746,0.002619048,0.003205495,0.003612925,0.003749048,0.003064286,0.004347619,0.003811111,0.003084762,0.0065,0.002365476,0.003605952,0.005704762,0.00398631,0.004609524,0.0033,0.002938095,0.002283333,0.007330952,0.004877143,0.003512698,0.004480952,0.00707381,0.003033333,0.005507143,0.006610025,0.003739683,0.002828571,0.004820952,0.003905442,0.003966667,0.002912698,0.003454762,0,0,0.004513542
0.007708333,0,0.004270748,0.007319048,0.004604029,0.003744444,0.004042857,0.004942857,0.004719048,0.010308844,0.008110714,0,0.003091667,0.004175,0.004190476,0.003534127,0.004896429,0.005091667,0.009693651,0.002720635,0.003119048,0.00367415,0.003809524,0.003116667,0.004357143,0.004083598,0.003195238,0.006764286,0.002465476,0.003752381,0.006277778,0.003882143,0.004719048,0.003390476,0.002873469,0.00232381,0.008335714,0.005457143,0.003693651,0.004366667,0.00747381,0.003105714,0.006222619,0.007248371,0.00371746,0.002969048,0.005031429,0.003927211,0.004161905,0.00291746,0.003443651,0,0,0.004715115
0.008353571,0,0.004366667,0.007741667,0.004471429,0.003694048,0.004142857,0.005004762,0.004890476,0.010008844,0.008877381,0,0.003170238,0.004165476,0.004366667,0.003262698,0.004523214,0.005420238,0.010404762,0.002611111,0.0031337,0.003444218,0.003759524,0.003159524,0.004442857,0.0039709,0.003297143,0.007371429,0.002328571,0.003842857,0.006060318,0.003966071,0.004890476,0.003469048,0.00274966,0.002130952,0.008964286,0.005328571,0.003790476,0.004457143,0.008161905,0.002925714,0.006729762,0.007652882,0.003804762,0.003026191,0.005247619,0.003908844,0.004240476,0.00275873,0.003431349,0,0,0.004814736
0.008901191,0,0.004182993,0.007127381,0.004495604,0.0037,0.004309524,0.005285714,0.005,0.01002449,0.009678571,0,0.00327381,0.004130952,0.004209524,0.003410318,0.004589286,0.005313095,0.010371429,0.002663492,0.003215385,0.003687075,0.003817143,0.003309524,0.004638095,0.003697355,0.003269524,0.00772381,0.002367857,0.003740476,0.005526984,0.004026191,0.005,0.003595238,0.002570748,0.002097619,0.009116667,0.005120952,0.003679365,0.004609524,0.008545238,0.003035238,0.006745238,0.007014536,0.003759524,0.003147619,0.00542,0.003930612,0.004221429,0.002685714,0.003515873,0,0,0.004846896
0.007657143,0,0.00400068,0.006336905,0.004347619,0.003820238,0.004252381,0.005195238,0.004861905,0.01010068,0.008847619,0,0.003106548,0.004063095,0.004076191,0.003344445,0.004493452,0.004910714,0.009193651,0.002647619,0.003028938,0.003743537,0.00363,0.003147619,0.004545238,0.003784656,0.003009524,0.007165476,0.002304167,0.003535714,0.005409524,0.003865476,0.004861905,0.003466667,0.002394558,0.002163492,0.007652381,0.00490381,0.003503175,0.004566667,0.007980952,0.003074286,0.005904762,0.006800501,0.00379127,0.002904762,0.005104762,0.003741497,0.004092857,0.002611111,0.003515079,0,0,0.004601234
0.007046429,0,0.004021088,0.006327381,0.004373993,0.003679762,0.003933333,0.004895238,0.004452381,0.010213606,0.007909524,0,0.003141667,0.003814286,0.003776191,0.003322222,0.004476191,0.004515476,0.009061905,0.002468254,0.002944689,0.003589796,0.003658095,0.002864286,0.004221429,0.003597355,0.002687619,0.006430952,0.002198214,0.003179762,0.005401587,0.0039625,0.004452381,0.003104762,0.002416327,0.002157937,0.00742381,0.004837143,0.003177778,0.004328572,0.007071429,0.002965714,0.005422619,0.006913033,0.003809524,0.002497619,0.00466381,0.003731973,0.003761905,0.002600794,0.003429365,0,0,0.004386361
0.007408333,0,0.003970068,0.006732143,0.004430037,0.00356627,0.003714286,0.004538095,0.004085714,0.010277551,0.008017857,0,0.002953571,0.004161905,0.004185714,0.003538095,0.004324405,0.004792857,0.009568254,0.002214286,0.002921978,0.003519048,0.003579048,0.002635714,0.003952381,0.003613757,0.002639048,0.006122619,0.002309524,0.003495238,0.005642857,0.003793452,0.004085714,0.002892857,0.002697959,0.002184127,0.0079,0.004967619,0.003222222,0.004085714,0.006940476,0.002969524,0.005719048,0.006964662,0.003721429,0.002366667,0.004479048,0.003680952,0.003664286,0.002768254,0.003364683,0,0,0.004395497
0.007615476,0,0.003991837,0.006559524,0.004482051,0.003407937,0.003766667,0.004814286,0.004447619,0.010087075,0.008653572,0,0.002845238,0.004369048,0.004285714,0.00366746,0.004538691,0.004892857,0.009550794,0.002379365,0.002731868,0.003321769,0.003493333,0.002778571,0.004147619,0.003395238,0.002740952,0.006747619,0.002494048,0.003622619,0.005477778,0.003844048,0.004447619,0.002985714,0.002695918,0.002365873,0.007847619,0.005331429,0.003352381,0.00412381,0.007604762,0.002876191,0.005788095,0.006423559,0.003493651,0.002492857,0.004894286,0.003658503,0.003980952,0.002834921,0.003131746,0,0,0.004479195
0.007309524,0,0.003870748,0.006709524,0.004574725,0.003417064,0.004009524,0.004914286,0.004571429,0.010355102,0.008180952,0,0.002838095,0.004605952,0.004776191,0.003387302,0.004148214,0.005365476,0.008950794,0.002650794,0.002789377,0.003048299,0.003632381,0.002978571,0.0043,0.003619048,0.002974286,0.006644048,0.002331548,0.004079762,0.005455556,0.003722024,0.004571429,0.003204762,0.00272517,0.002356349,0.007688095,0.005265714,0.003703175,0.004338095,0.007497619,0.002733333,0.006051191,0.006249373,0.003625397,0.002685714,0.005017143,0.003616327,0.00427381,0.002877778,0.003111111,0,0,0.004526575
0.007525,0,0.004355102,0.00645,0.004560073,0.003584921,0.00392381,0.004966667,0.004761905,0.010427211,0.008333333,0,0.002852381,0.003688095,0.003861905,0.003230159,0.004075595,0.004921429,0.009238095,0.002461905,0.002934432,0.00342585,0.0037,0.002902381,0.004302381,0.003665609,0.002825714,0.007205952,0.002642262,0.003483333,0.00505873,0.003785119,0.004761905,0.003159524,0.002487075,0.002353968,0.007914286,0.004636191,0.003479365,0.004276191,0.007821429,0.003011429,0.005966667,0.006589223,0.003799206,0.002588095,0.005260952,0.003742177,0.004197619,0.002626984,0.003278571,0,0,0.004512249
0.007976191,0,0.004272789,0.007233333,0.004461905,0.003504365,0.003847619,0.004619048,0.004338095,0.011014966,0.008747619,0,0.003050595,0.004578571,0.004514286,0.004052381,0.004457143,0.005275,0.010071429,0.002330159,0.003038828,0.003859864,0.003740476,0.002883333,0.004088095,0.003725397,0.002957143,0.006990476,0.002832738,0.003732143,0.005366667,0.003973214,0.004338095,0.003154762,0.003004082,0.002775397,0.008519048,0.005534286,0.003438095,0.004214286,0.00792381,0.003355238,0.006410714,0.006885213,0.003771429,0.002661905,0.00494,0.003963265,0.003969048,0.003179365,0.003160714,0,0,0.004708829
0.008460714,0,0.004138095,0.006976191,0.004476923,0.003474603,0.004395238,0.005585714,0.005414286,0.010847619,0.009258333,0,0.0031625,0.004538095,0.004757143,0.003724603,0.004151191,0.005641667,0.00987619,0.002907937,0.00306337,0.003436735,0.003857143,0.003316667,0.00485,0.003691005,0.003402857,0.007926191,0.002555357,0.004216667,0.005015873,0.004133333,0.005414286,0.003547619,0.002938776,0.002502381,0.008790476,0.005200952,0.004068254,0.004671429,0.008528572,0.003006667,0.006663095,0.006605263,0.00367381,0.003092857,0.005929524,0.004072109,0.00487381,0.003029365,0.00321627,0,0,0.004919954
0.007664286,0,0.004070748,0.006192857,0.004524908,0.003644841,0.004257143,0.005376191,0.005090476,0.010208163,0.008746429,0,0.003358333,0.00382381,0.00402381,0.003199206,0.004063095,0.005042857,0.008906349,0.002888889,0.00326337,0.00352585,0.003958095,0.0032,0.004654762,0.003661376,0.003087619,0.007583333,0.002585714,0.003711905,0.004998413,0.004205952,0.005090476,0.003428571,0.002590476,0.002298413,0.007678571,0.004620952,0.003725397,0.004571429,0.008216667,0.003120952,0.006042857,0.006081955,0.003872222,0.002916667,0.005597143,0.00412585,0.004521429,0.002603968,0.003471825,0,0,0.004654992
0.006844048,0,0.004246939,0.006204762,0.004473626,0.004095635,0.003928572,0.004852381,0.004595238,0.009757143,0.008039286,0,0.003349405,0.004085714,0.004152381,0.003657937,0.004852976,0.005207143,0.008068254,0.00268254,0.003422711,0.004155782,0.003855238,0.003059524,0.004266667,0.003958201,0.002995238,0.006886905,0.002997024,0.003485714,0.005844444,0.004077381,0.004595238,0.003290476,0.00262449,0.002599206,0.006914286,0.005160952,0.003444444,0.004295238,0.007630952,0.003625714,0.005963095,0.006402506,0.003963492,0.002835714,0.005057143,0.004229252,0.004114286,0.002807143,0.003689286,0,0,0.004598811
0.007489286,0,0.004406803,0.007808333,0.004446154,0.003946429,0.004071429,0.005,0.004838095,0.010092517,0.008009524,0,0.003267262,0.005125,0.005042857,0.004483333,0.005379167,0.005746429,0.0091,0.002584127,0.003230037,0.004290476,0.003837619,0.003095238,0.004414286,0.003809524,0.003165714,0.006922619,0.002927381,0.004213095,0.006492064,0.003955357,0.004838095,0.003385714,0.002866667,0.002930952,0.008211905,0.006178095,0.003901587,0.0044,0.00757381,0.003704762,0.006509524,0.007317293,0.003985714,0.002859524,0.005282857,0.004040136,0.004495238,0.003215079,0.003670238,0,0,0.004909334
0.008590476,0,0.004364626,0.00812381,0.004520879,0.004005952,0.004190476,0.005266667,0.005185714,0.010080952,0.008941667,0,0.00321131,0.00512381,0.005238095,0.004128571,0.00527381,0.006240476,0.010107937,0.002511111,0.003168865,0.003931973,0.003886191,0.00305,0.004614286,0.00394709,0.00318381,0.007589286,0.002803571,0.004378572,0.006449206,0.004042857,0.005185714,0.003383333,0.003102721,0.002809524,0.009190476,0.006160952,0.00402381,0.004438095,0.008407143,0.003353333,0.007332143,0.007613534,0.003934127,0.002864286,0.005759048,0.004031973,0.004738095,0.003321429,0.003601587,0,0,0.005089865
0.008547619,0,0.004402721,0.007752381,0.00455055,0.004034127,0.004233333,0.005338095,0.005266667,0.010327211,0.009295238,0,0.003192857,0.005059524,0.005211905,0.004002381,0.00543631,0.006109524,0.010030159,0.002501587,0.003165568,0.003880952,0.003837619,0.003066667,0.004647619,0.004077249,0.003340952,0.007866667,0.002621429,0.004490476,0.006663492,0.004047619,0.005266667,0.0034,0.003091837,0.002657937,0.008759524,0.006124762,0.004166667,0.004509524,0.008633333,0.00316,0.007089286,0.007783459,0.004004762,0.002938095,0.005875238,0.00412517,0.004888095,0.003183333,0.003602381,0,0,0.005107318
0.007936905,0,0.004392517,0.007585714,0.004554579,0.0041,0.004571429,0.005676191,0.005766667,0.01019932,0.008657143,0,0.003289881,0.005034524,0.005102381,0.00417381,0.005457738,0.005836905,0.009625397,0.003046032,0.003200366,0.004082313,0.003961905,0.003469048,0.004985714,0.003929101,0.003602857,0.007563095,0.002719048,0.004539286,0.006495238,0.004246429,0.005766667,0.00375,0.003135374,0.002683333,0.008352381,0.00612,0.00455873,0.004909524,0.008121429,0.003327619,0.006682143,0.00746416,0.004060318,0.003252381,0.005986667,0.00415102,0.005240476,0.003297619,0.003685714,0,0,0.00514994
0.00817381,0,0.004228571,0.00755,0.004535531,0.003839286,0.004171429,0.005176191,0.005109524,0.010142857,0.008652381,0,0.003355357,0.005036905,0.005047619,0.003899206,0.004986905,0.005738095,0.010015873,0.002861905,0.003286813,0.003570748,0.004057619,0.003183333,0.004559524,0.003753968,0.00352381,0.007189286,0.002551191,0.00444881,0.006142857,0.004209524,0.005109524,0.003469048,0.003258503,0.002509524,0.008778571,0.005935238,0.004233333,0.004419048,0.007997619,0.002982857,0.006786905,0.006982957,0.004107143,0.003119048,0.005509524,0.004263265,0.004757143,0.003194445,0.003550397,0,0,0.004978837
0.007754762,0,0.00414898,0.006834524,0.004553114,0.004085318,0.004080952,0.00512381,0.005038095,0.009691837,0.008572619,0,0.00358631,0.004619048,0.004661905,0.003746825,0.004601191,0.005428571,0.009152381,0.00295873,0.003598901,0.003744898,0.004091905,0.003257143,0.004497619,0.003821693,0.003292381,0.007301191,0.002842262,0.003979762,0.005274603,0.004377381,0.005038095,0.003485714,0.002868027,0.002597619,0.008042857,0.005462857,0.003850794,0.004342857,0.008052381,0.003330476,0.006465476,0.006688221,0.004242064,0.003116667,0.00544381,0.004262585,0.004478572,0.002990476,0.003836508,0,0,0.004843158
0.007458333,0,0.004285714,0.006908333,0.004636264,0.004128175,0.004090476,0.005057143,0.004909524,0.009769388,0.008209524,0,0.0035375,0.004664286,0.004590476,0.004153175,0.004909524,0.005241667,0.009147619,0.002895238,0.003829304,0.004206122,0.004143333,0.003316667,0.004430952,0.004000529,0.003220952,0.007044048,0.003081548,0.003965476,0.005752381,0.004295238,0.004909524,0.003492857,0.002970748,0.002819048,0.007854762,0.00548381,0.003792064,0.004376191,0.007711905,0.003750476,0.006161905,0.007284211,0.004312698,0.00312381,0.005329524,0.004319728,0.004514286,0.003201587,0.003938492,0,0,0.004882174
0.007876191,0,0.004312245,0.007439286,0.004624908,0.004213492,0.004071429,0.004966667,0.004795238,0.009576871,0.008525,0,0.003408333,0.005203571,0.005007143,0.004383333,0.005718452,0.0056,0.009626984,0.002825397,0.003901099,0.004670068,0.004064762,0.003221429,0.004376191,0.004149206,0.003196191,0.007027381,0.003466667,0.004065476,0.006666667,0.004308929,0.004795238,0.00345,0.003204082,0.002981746,0.008345238,0.006366667,0.003839683,0.0044,0.007859524,0.003936191,0.006445238,0.007650376,0.004242064,0.002988095,0.005278095,0.004304762,0.004507143,0.00339127,0.004103968,0,0,0.00504853
0.008532143,0,0.004173469,0.007936905,0.004720879,0.00414881,0.004209524,0.0053,0.00552381,0.009546939,0.009266667,0,0.00341131,0.005751191,0.005604762,0.004929365,0.005877976,0.006435714,0.009974603,0.00261746,0.003756777,0.004796599,0.004161905,0.003114286,0.004652381,0.003958201,0.003436191,0.007916667,0.003427976,0.004665476,0.0067,0.004417857,0.00552381,0.003445238,0.003508163,0.003333333,0.00887381,0.006621905,0.004280952,0.004414286,0.008676191,0.003897143,0.007326191,0.007592481,0.004165079,0.003014286,0.006164762,0.004367347,0.005266667,0.003700794,0.003828968,0,0,0.005325862
0.008789286,0,0.004222449,0.007735714,0.004688278,0.004036111,0.004457143,0.005561905,0.005695238,0.009642857,0.009277381,0,0.003576191,0.005627381,0.005626191,0.004805556,0.005666667,0.00644881,0.010130159,0.002993651,0.003673626,0.004361905,0.004214286,0.003488095,0.004914286,0.003989418,0.003769524,0.008032143,0.003113691,0.004882143,0.006657143,0.004509524,0.005695238,0.003776191,0.003702721,0.003275397,0.009121429,0.006500952,0.004607937,0.004671429,0.008738095,0.003635238,0.007388095,0.007312281,0.004195238,0.003390476,0.006319048,0.004480952,0.005445238,0.003806349,0.003802778,0,0,0.005396976
0.008925,0,0.003976871,0.008003571,0.004783517,0.004128571,0.004557143,0.005633333,0.005728571,0.009895238,0.009279762,0,0.003591071,0.005326191,0.005342857,0.004481746,0.005389286,0.006305952,0.010534921,0.003185714,0.003845788,0.004297959,0.004214762,0.003647619,0.004988095,0.004169312,0.003990476,0.007867857,0.003055357,0.004861905,0.006619048,0.00441131,0.005728571,0.003938095,0.0035,0.002988889,0.009302381,0.006374286,0.004766667,0.004833333,0.00857381,0.003719048,0.007352381,0.007531078,0.00423254,0.00365,0.006176191,0.004456463,0.005435714,0.003535714,0.003945635,0,0,0.005409788
0.009214286,0,0.004143537,0.007671429,0.00474359,0.004033333,0.004309524,0.005452381,0.005490476,0.010718367,0.009733333,0,0.003702976,0.005027381,0.005069048,0.004588889,0.005169048,0.006259524,0.0106,0.002877778,0.003864469,0.004481633,0.004225238,0.003304762,0.004783333,0.004060847,0.003627619,0.008096429,0.003154762,0.004507143,0.006304762,0.004438691,0.005490476,0.003588095,0.003071429,0.00298254,0.00932381,0.006088571,0.004314286,0.004504762,0.008911905,0.003997143,0.007460714,0.007950627,0.004368254,0.003257143,0.006130476,0.004453061,0.005135714,0.003257937,0.004089286,0,0,0.005347568
0.008836905,0,0.004163946,0.008016667,0.004743956,0.004413889,0.004314286,0.005242857,0.005295238,0.010884354,0.009432143,0,0.003617857,0.005403572,0.005197619,0.004896032,0.005825,0.006191667,0.010366667,0.003120635,0.003824542,0.004693878,0.004291905,0.003483333,0.004647619,0.004156614,0.003480952,0.007907143,0.003219643,0.004375,0.007092064,0.004391667,0.005295238,0.003680952,0.003042177,0.003099206,0.009121429,0.00652,0.004073016,0.004571429,0.008640476,0.00396,0.007230952,0.008031579,0.004515873,0.003307143,0.005974286,0.004421088,0.005071429,0.003425397,0.004237698,0,0,0.005382592
